customer_id,anno,stato
3892,2021,Single
3892,2024,Coppia
2084,2021,Single
2084,2024,Single
4575,2021,Single
4575,2024,Coppia
5595,2021,Single
5595,2024,Single
5122,2021,Single
5122,2024,Single
4588,2021,Single
4588,2024,Single
4903,2021,Single
4903,2024,Single
8253,2021,Single
8253,2024,Coppia
5917,2021,Single
5917,2024,Coppia
5130,2021,Single
5130,2024,Famiglia
8335,2021,Single
8335,2024,Single
1919,2021,Single
1919,2024,Coppia
8331,2021,Single
8331,2024,Coppia
5708,2021,Single
5708,2024,Famiglia
5385,2021,Single
5385,2024,Single
6337,2021,Single
6337,2024,Single
2055,2021,Single
2055,2024,Famiglia
7613,2021,Single
7613,2024,Single
9210,2021,Single
9210,2024,Coppia
3964,2021,Single
3964,2024,Coppia
1127,2021,Single
1127,2024,Famiglia
3429,2021,Single
3429,2024,Single
4602,2021,Single
4602,2024,Single
3722,2021,Single
3722,2024,Coppia
2390,2021,Single
2390,2024,Single
1323,2021,Single
1323,2024,Coppia
1604,2021,Single
1604,2024,Single
7225,2021,Single
7225,2024,Famiglia
7426,2021,Single
7426,2024,Single
4337,2021,Single
4337,2024,Single
5594,2021,Single
5594,2024,Famiglia
4412,2021,Single
4412,2024,Single
5859,2021,Single
5859,2024,Famiglia
9344,2021,Single
9344,2024,Coppia
3992,2021,Single
3992,2024,Single
6080,2021,Single
6080,2024,Single
1560,2021,Single
1560,2024,Coppia
4683,2021,Single
4683,2024,Coppia
7558,2021,Single
7558,2024,Famiglia
3773,2021,Single
3773,2024,Coppia
8780,2021,Single
8780,2024,Single
3458,2021,Single
3458,2024,Single
8384,2021,Single
8384,2024,Famiglia
1355,2021,Single
1355,2024,Coppia
46,2021,Single
46,2024,Single
9873,2021,Single
9873,2024,Famiglia
749,2021,Single
749,2024,Single
7918,2021,Single
7918,2024,Famiglia
4242,2021,Single
4242,2024,Single
5629,2021,Single
5629,2024,Famiglia
4658,2021,Single
4658,2024,Famiglia
4239,2021,Single
4239,2024,Coppia
3461,2021,Single
3461,2024,Single
7382,2021,Single
7382,2024,Coppia
5550,2021,Single
5550,2024,Single
7076,2021,Single
7076,2024,Single
5839,2021,Single
5839,2024,Coppia
8092,2021,Single
8092,2024,Single
5475,2021,Single
5475,2024,Famiglia
3615,2021,Single
3615,2024,Famiglia
7502,2021,Single
7502,2024,Single
7054,2021,Single
7054,2024,Single
7368,2021,Single
7368,2024,Single
8020,2021,Single
8020,2024,Coppia
9639,2021,Single
9639,2024,Single
9056,2021,Single
9056,2024,Single
665,2021,Single
665,2024,Single
2320,2021,Single
2320,2024,Single
3543,2021,Single
3543,2024,Coppia
3678,2021,Single
3678,2024,Coppia
9600,2021,Single
9600,2024,Single
3092,2021,Single
3092,2024,Famiglia
676,2021,Single
676,2024,Famiglia
8677,2021,Single
8677,2024,Single
4885,2021,Single
4885,2024,Coppia
8080,2021,Single
8080,2024,Single
1963,2021,Single
1963,2024,Single
1841,2021,Single
1841,2024,Coppia
7169,2021,Single
7169,2024,Coppia
9899,2021,Single
9899,2024,Coppia
3539,2021,Single
3539,2024,Coppia
8027,2021,Single
8027,2024,Famiglia
4867,2021,Single
4867,2024,Coppia
4175,2021,Single
4175,2024,Single
8089,2021,Single
8089,2024,Famiglia
4378,2021,Single
4378,2024,Single
6212,2021,Single
6212,2024,Single
4767,2021,Single
4767,2024,Coppia
412,2021,Single
412,2024,Single
614,2021,Single
614,2024,Coppia
6127,2021,Single
6127,2024,Famiglia
5211,2021,Single
5211,2024,Single
1431,2021,Single
1431,2024,Coppia
2426,2021,Single
2426,2024,Coppia
8842,2021,Single
8842,2024,Coppia
3834,2021,Single
3834,2024,Famiglia
4719,2021,Single
4719,2024,Coppia
7186,2021,Single
7186,2024,Famiglia
1418,2021,Single
1418,2024,Coppia
7200,2021,Single
7200,2024,Coppia
605,2021,Single
605,2024,Coppia
1273,2021,Single
1273,2024,Famiglia
3965,2021,Single
3965,2024,Famiglia
6368,2021,Single
6368,2024,Single
8747,2021,Single
8747,2024,Famiglia
248,2021,Single
248,2024,Famiglia
9227,2021,Single
9227,2024,Single
1983,2021,Single
1983,2024,Single
2836,2021,Single
2836,2024,Coppia
5376,2021,Single
5376,2024,Single
200,2021,Single
200,2024,Coppia
486,2021,Single
486,2024,Coppia
6084,2021,Single
6084,2024,Coppia
8957,2021,Single
8957,2024,Single
456,2021,Single
456,2024,Famiglia
9799,2021,Single
9799,2024,Famiglia
8827,2021,Single
8827,2024,Single
6516,2021,Single
6516,2024,Single
1722,2021,Single
1722,2024,Famiglia
7051,2021,Single
7051,2024,Coppia
6383,2021,Single
6383,2024,Coppia
8166,2021,Single
8166,2024,Single
5768,2021,Single
5768,2024,Coppia
5810,2021,Single
5810,2024,Single
4627,2021,Single
4627,2024,Coppia
863,2021,Single
863,2024,Single
2095,2021,Single
2095,2024,Coppia
948,2021,Single
948,2024,Famiglia
5642,2021,Single
5642,2024,Single
1445,2021,Single
1445,2024,Single
1281,2021,Single
1281,2024,Single
3111,2021,Single
3111,2024,Single
8953,2021,Single
8953,2024,Single
7610,2021,Single
7610,2024,Coppia
5136,2021,Single
5136,2024,Coppia
3017,2021,Single
3017,2024,Famiglia
2303,2021,Single
2303,2024,Single
2005,2021,Single
2005,2024,Coppia
4581,2021,Single
4581,2024,Single
8705,2021,Single
8705,2024,Coppia
1006,2021,Single
1006,2024,Famiglia
5139,2021,Single
5139,2024,Single
4318,2021,Single
4318,2024,Coppia
6559,2021,Single
6559,2024,Coppia
4388,2021,Single
4388,2024,Single
2133,2021,Single
2133,2024,Single
4266,2021,Single
4266,2024,Famiglia
2058,2021,Single
2058,2024,Famiglia
5387,2021,Single
5387,2024,Famiglia
230,2021,Single
230,2024,Single
2890,2021,Single
2890,2024,Famiglia
4473,2021,Single
4473,2024,Famiglia
6065,2021,Single
6065,2024,Single
7925,2021,Single
7925,2024,Single
7650,2021,Single
7650,2024,Single
8382,2021,Single
8382,2024,Famiglia
210,2021,Single
210,2024,Famiglia
2759,2021,Single
2759,2024,Coppia
8472,2021,Single
8472,2024,Coppia
2949,2021,Single
2949,2024,Famiglia
7117,2021,Single
7117,2024,Single
6331,2021,Single
6331,2024,Coppia
1729,2021,Single
1729,2024,Famiglia
4177,2021,Single
4177,2024,Famiglia
338,2021,Single
338,2024,Single
4985,2021,Single
4985,2024,Famiglia
6879,2021,Single
6879,2024,Famiglia
7249,2021,Single
7249,2024,Coppia
8453,2021,Single
8453,2024,Single
1227,2021,Single
1227,2024,Coppia
7609,2021,Single
7609,2024,Single
6828,2021,Single
6828,2024,Coppia
3541,2021,Single
3541,2024,Coppia
5869,2021,Single
5869,2024,Famiglia
2112,2021,Single
2112,2024,Coppia
2692,2021,Single
2692,2024,Single
7154,2021,Single
7154,2024,Famiglia
3708,2021,Single
3708,2024,Coppia
1018,2021,Single
1018,2024,Famiglia
8512,2021,Single
8512,2024,Single
2808,2021,Single
2808,2024,Single
5016,2021,Single
5016,2024,Coppia
1929,2021,Single
1929,2024,Coppia
351,2021,Single
351,2024,Famiglia
5174,2021,Single
5174,2024,Coppia
4193,2021,Single
4193,2024,Famiglia
1935,2021,Single
1935,2024,Coppia
6902,2021,Single
6902,2024,Coppia
4824,2021,Single
4824,2024,Single
565,2021,Single
565,2024,Coppia
1583,2021,Single
1583,2024,Single
4695,2021,Single
4695,2024,Single
2176,2021,Single
2176,2024,Single
7029,2021,Single
7029,2024,Single
4881,2021,Single
4881,2024,Single
2229,2021,Single
2229,2024,Single
1116,2021,Single
1116,2024,Coppia
3127,2021,Single
3127,2024,Single
3545,2021,Single
3545,2024,Coppia
5049,2021,Single
5049,2024,Famiglia
7477,2021,Single
7477,2024,Famiglia
822,2021,Single
822,2024,Single
6533,2021,Single
6533,2024,Famiglia
2273,2021,Single
2273,2024,Single
5546,2021,Single
5546,2024,Single
82,2021,Single
82,2024,Single
1324,2021,Single
1324,2024,Single
9406,2021,Single
9406,2024,Famiglia
1615,2021,Single
1615,2024,Famiglia
832,2021,Single
832,2024,Single
3884,2021,Single
3884,2024,Single
8642,2021,Single
8642,2024,Famiglia
4465,2021,Single
4465,2024,Coppia
5340,2021,Single
5340,2024,Famiglia
8067,2021,Single
8067,2024,Single
1650,2021,Single
1650,2024,Coppia
4066,2021,Single
4066,2024,Single
9666,2021,Single
9666,2024,Coppia
3039,2021,Single
3039,2024,Single
3321,2021,Single
3321,2024,Coppia
7144,2021,Single
7144,2024,Single
6890,2021,Single
6890,2024,Coppia
5093,2021,Single
5093,2024,Single
3721,2021,Single
3721,2024,Single
2424,2021,Single
2424,2024,Famiglia
750,2021,Single
750,2024,Single
5272,2021,Single
5272,2024,Single
2374,2021,Single
2374,2024,Coppia
4694,2021,Single
4694,2024,Single
9880,2021,Single
9880,2024,Coppia
8371,2021,Single
8371,2024,Famiglia
7320,2021,Single
7320,2024,Coppia
4369,2021,Single
4369,2024,Famiglia
6786,2021,Single
6786,2024,Single
7402,2021,Single
7402,2024,Famiglia
1140,2021,Single
1140,2024,Coppia
7632,2021,Single
7632,2024,Single
2232,2021,Single
2232,2024,Coppia
2165,2021,Single
2165,2024,Famiglia
5218,2021,Single
5218,2024,Coppia
9445,2021,Single
9445,2024,Coppia
9238,2021,Single
9238,2024,Coppia
4562,2021,Single
4562,2024,Coppia
1571,2021,Single
1571,2024,Single
173,2021,Single
173,2024,Single
7164,2021,Single
7164,2024,Coppia
2088,2021,Single
2088,2024,Coppia
4668,2021,Single
4668,2024,Famiglia
4566,2021,Single
4566,2024,Single
7090,2021,Single
7090,2024,Coppia
6570,2021,Single
6570,2024,Single
4784,2021,Single
4784,2024,Single
2685,2021,Single
2685,2024,Famiglia
1833,2021,Single
1833,2024,Single
8547,2021,Single
8547,2024,Famiglia
5066,2021,Single
5066,2024,Single
9131,2021,Single
9131,2024,Single
9356,2021,Single
9356,2024,Famiglia
4413,2021,Single
4413,2024,Coppia
7208,2021,Single
7208,2024,Coppia
9891,2021,Single
9891,2024,Single
835,2021,Single
835,2024,Famiglia
6822,2021,Single
6822,2024,Famiglia
3782,2021,Single
3782,2024,Single
9013,2021,Single
9013,2024,Famiglia
7500,2021,Single
7500,2024,Single
3425,2021,Single
3425,2024,Single
66,2021,Single
66,2024,Famiglia
2964,2021,Single
2964,2024,Single
5670,2021,Single
5670,2024,Famiglia
8963,2021,Single
8963,2024,Famiglia
355,2021,Single
355,2024,Single
8172,2021,Single
8172,2024,Famiglia
4031,2021,Single
4031,2024,Coppia
8535,2021,Single
8535,2024,Famiglia
3652,2021,Single
3652,2024,Coppia
6740,2021,Single
6740,2024,Single
3298,2021,Single
3298,2024,Coppia
4128,2021,Single
4128,2024,Famiglia
8044,2021,Single
8044,2024,Single
4768,2021,Single
4768,2024,Famiglia
473,2021,Single
473,2024,Single
3762,2021,Single
3762,2024,Famiglia
8618,2021,Single
8618,2024,Coppia
3567,2021,Single
3567,2024,Single
2761,2021,Single
2761,2024,Single
869,2021,Single
869,2024,Single
9383,2021,Single
9383,2024,Coppia
8689,2021,Single
8689,2024,Coppia
4053,2021,Single
4053,2024,Coppia
6131,2021,Single
6131,2024,Single
3245,2021,Single
3245,2024,Famiglia
4843,2021,Single
4843,2024,Famiglia
9331,2021,Single
9331,2024,Famiglia
5641,2021,Single
5641,2024,Coppia
5781,2021,Single
5781,2024,Famiglia
8541,2021,Single
8541,2024,Single
1076,2021,Single
1076,2024,Single
2958,2021,Single
2958,2024,Single
6753,2021,Single
6753,2024,Single
8658,2021,Single
8658,2024,Single
7273,2021,Single
7273,2024,Single
4760,2021,Single
4760,2024,Single
4863,2021,Single
4863,2024,Famiglia
7026,2021,Single
7026,2024,Famiglia
7648,2021,Single
7648,2024,Single
7162,2021,Single
7162,2024,Single
74,2021,Single
74,2024,Single
4902,2021,Single
4902,2024,Coppia
4376,2021,Single
4376,2024,Coppia
6699,2021,Single
6699,2024,Single
9806,2021,Single
9806,2024,Famiglia
1102,2021,Single
1102,2024,Coppia
9538,2021,Single
9538,2024,Coppia
7656,2021,Single
7656,2024,Famiglia
5236,2021,Single
5236,2024,Famiglia
5166,2021,Single
5166,2024,Single
119,2021,Single
119,2024,Single
2023,2021,Single
2023,2024,Coppia
9886,2021,Single
9886,2024,Single
2639,2021,Single
2639,2024,Famiglia
2035,2021,Single
2035,2024,Single
2565,2021,Single
2565,2024,Single
8666,2021,Single
8666,2024,Coppia
3544,2021,Single
3544,2024,Famiglia
1220,2021,Single
1220,2024,Single
9715,2021,Single
9715,2024,Single
6712,2021,Single
6712,2024,Coppia
2904,2021,Single
2904,2024,Single
3027,2021,Single
3027,2024,Coppia
2511,2021,Single
2511,2024,Coppia
4202,2021,Single
4202,2024,Single
3208,2021,Single
3208,2024,Famiglia
4490,2021,Single
4490,2024,Single
2756,2021,Single
2756,2024,Single
8890,2021,Single
8890,2024,Famiglia
178,2021,Single
178,2024,Single
1644,2021,Single
1644,2024,Coppia
9293,2021,Single
9293,2024,Coppia
3519,2021,Single
3519,2024,Single
1375,2021,Single
1375,2024,Famiglia
1721,2021,Single
1721,2024,Famiglia
3996,2021,Single
3996,2024,Famiglia
3689,2021,Single
3689,2024,Famiglia
2265,2021,Single
2265,2024,Coppia
88,2021,Single
88,2024,Famiglia
2849,2021,Single
2849,2024,Single
8688,2021,Single
8688,2024,Single
404,2021,Single
404,2024,Single
9901,2021,Single
9901,2024,Single
4078,2021,Single
4078,2024,Single
6836,2021,Single
6836,2024,Famiglia
6538,2021,Single
6538,2024,Single
2457,2021,Single
2457,2024,Famiglia
2752,2021,Single
2752,2024,Famiglia
2215,2021,Single
2215,2024,Famiglia
1028,2021,Single
1028,2024,Single
9704,2021,Single
9704,2024,Single
1422,2021,Single
1422,2024,Famiglia
2437,2021,Single
2437,2024,Single
4278,2021,Single
4278,2024,Famiglia
9610,2021,Single
9610,2024,Coppia
1279,2021,Single
1279,2024,Famiglia
6221,2021,Single
6221,2024,Famiglia
4908,2021,Single
4908,2024,Coppia
5065,2021,Single
5065,2024,Famiglia
1979,2021,Single
1979,2024,Single
1062,2021,Single
1062,2024,Coppia
5015,2021,Single
5015,2024,Single
4536,2021,Single
4536,2024,Single
6994,2021,Single
6994,2024,Single
9254,2021,Single
9254,2024,Single
1503,2021,Single
1503,2024,Famiglia
8569,2021,Single
8569,2024,Single
9315,2021,Single
9315,2024,Famiglia
8837,2021,Single
8837,2024,Famiglia
8921,2021,Single
8921,2024,Single
4919,2021,Single
4919,2024,Single
679,2021,Single
679,2024,Coppia
5077,2021,Single
5077,2024,Famiglia
8065,2021,Single
8065,2024,Single
7569,2021,Single
7569,2024,Coppia
103,2021,Single
103,2024,Coppia
958,2021,Single
958,2024,Famiglia
8557,2021,Single
8557,2024,Single
3786,2021,Single
3786,2024,Famiglia
9631,2021,Single
9631,2024,Famiglia
7174,2021,Single
7174,2024,Famiglia
4044,2021,Single
4044,2024,Famiglia
2649,2021,Single
2649,2024,Single
6001,2021,Single
6001,2024,Single
7928,2021,Single
7928,2024,Coppia
2827,2021,Single
2827,2024,Single
4095,2021,Single
4095,2024,Coppia
7775,2021,Single
7775,2024,Single
9259,2021,Single
9259,2024,Single
8114,2021,Single
8114,2024,Single
4773,2021,Single
4773,2024,Famiglia
1948,2021,Single
1948,2024,Single
6110,2021,Single
6110,2024,Single
2300,2021,Single
2300,2024,Single
7845,2021,Single
7845,2024,Famiglia
4383,2021,Single
4383,2024,Coppia
5426,2021,Single
5426,2024,Famiglia
6772,2021,Single
6772,2024,Single
8579,2021,Single
8579,2024,Famiglia
4292,2021,Single
4292,2024,Famiglia
529,2021,Single
529,2024,Single
1234,2021,Single
1234,2024,Coppia
780,2021,Single
780,2024,Coppia
5860,2021,Single
5860,2024,Famiglia
3060,2021,Single
3060,2024,Single
8588,2021,Single
8588,2024,Single
1861,2021,Single
1861,2024,Single
8439,2021,Single
8439,2024,Coppia
7404,2021,Single
7404,2024,Single
4640,2021,Single
4640,2024,Single
4251,2021,Single
4251,2024,Single
1993,2021,Single
1993,2024,Single
7380,2021,Single
7380,2024,Single
7306,2021,Single
7306,2024,Single
5304,2021,Single
5304,2024,Famiglia
8193,2021,Single
8193,2024,Single
7448,2021,Single
7448,2024,Coppia
2472,2021,Single
2472,2024,Coppia
7198,2021,Single
7198,2024,Single
5313,2021,Single
5313,2024,Famiglia
9036,2021,Single
9036,2024,Single
1397,2021,Single
1397,2024,Single
4003,2021,Single
4003,2024,Coppia
5372,2021,Single
5372,2024,Single
3236,2021,Single
3236,2024,Single
1043,2021,Single
1043,2024,Single
3299,2021,Single
3299,2024,Famiglia
7257,2021,Single
7257,2024,Coppia
258,2021,Single
258,2024,Single
7287,2021,Single
7287,2024,Coppia
8617,2021,Single
8617,2024,Single
7817,2021,Single
7817,2024,Single
5844,2021,Single
5844,2024,Single
2090,2021,Single
2090,2024,Famiglia
7703,2021,Single
7703,2024,Single
504,2021,Single
504,2024,Coppia
5266,2021,Single
5266,2024,Coppia
8815,2021,Single
8815,2024,Famiglia
1346,2021,Single
1346,2024,Famiglia
8456,2021,Single
8456,2024,Coppia
5047,2021,Single
5047,2024,Coppia
2249,2021,Single
2249,2024,Famiglia
4982,2021,Single
4982,2024,Famiglia
373,2021,Single
373,2024,Famiglia
8455,2021,Single
8455,2024,Coppia
3371,2021,Single
3371,2024,Single
2007,2021,Single
2007,2024,Single
3657,2021,Single
3657,2024,Single
8328,2021,Single
8328,2024,Famiglia
7522,2021,Single
7522,2024,Single
4002,2021,Single
4002,2024,Single
6073,2021,Single
6073,2024,Single
8737,2021,Single
8737,2024,Single
998,2021,Single
998,2024,Single
8180,2021,Single
8180,2024,Single
3291,2021,Single
3291,2024,Single
1177,2021,Single
1177,2024,Single
552,2021,Single
552,2024,Single
745,2021,Single
745,2024,Coppia
7224,2021,Single
7224,2024,Famiglia
4555,2021,Single
4555,2024,Famiglia
2860,2021,Single
2860,2024,Famiglia
8821,2021,Single
8821,2024,Famiglia
3460,2021,Single
3460,2024,Coppia
2725,2021,Single
2725,2024,Single
6848,2021,Single
6848,2024,Coppia
7616,2021,Single
7616,2024,Famiglia
7548,2021,Single
7548,2024,Coppia
9175,2021,Single
9175,2024,Single
6394,2021,Single
6394,2024,Famiglia
5359,2021,Single
5359,2024,Coppia
9489,2021,Single
9489,2024,Single
2969,2021,Single
2969,2024,Coppia
694,2021,Single
694,2024,Single
2534,2021,Single
2534,2024,Famiglia
6400,2021,Single
6400,2024,Coppia
983,2021,Single
983,2024,Single
5365,2021,Single
5365,2024,Famiglia
80,2021,Single
80,2024,Famiglia
4054,2021,Single
4054,2024,Single
6259,2021,Single
6259,2024,Single
9577,2021,Single
9577,2024,Single
9026,2021,Single
9026,2024,Single
3108,2021,Single
3108,2024,Single
3602,2021,Single
3602,2024,Coppia
6074,2021,Single
6074,2024,Famiglia
8127,2021,Single
8127,2024,Coppia
2143,2021,Single
2143,2024,Single
6311,2021,Single
6311,2024,Single
2269,2021,Single
2269,2024,Coppia
446,2021,Single
446,2024,Coppia
4884,2021,Single
4884,2024,Single
4467,2021,Single
4467,2024,Coppia
9027,2021,Single
9027,2024,Famiglia
6633,2021,Single
6633,2024,Famiglia
3317,2021,Single
3317,2024,Famiglia
1702,2021,Single
1702,2024,Single
2527,2021,Single
2527,2024,Famiglia
69,2021,Single
69,2024,Single
1169,2021,Single
1169,2024,Famiglia
49,2021,Single
49,2024,Single
1054,2021,Single
1054,2024,Famiglia
4030,2021,Single
4030,2024,Coppia
881,2021,Single
881,2024,Single
2652,2021,Single
2652,2024,Famiglia
7760,2021,Single
7760,2024,Single
2440,2021,Single
2440,2024,Famiglia
4925,2021,Single
4925,2024,Single
1468,2021,Single
1468,2024,Coppia
7293,2021,Single
7293,2024,Famiglia
5036,2021,Single
5036,2024,Single
2442,2021,Single
2442,2024,Single
6555,2021,Single
6555,2024,Coppia
231,2021,Single
231,2024,Coppia
1321,2021,Single
1321,2024,Famiglia
42,2021,Single
42,2024,Single
778,2021,Single
778,2024,Single
8951,2021,Single
8951,2024,Single
8405,2021,Single
8405,2024,Famiglia
1730,2021,Single
1730,2024,Famiglia
3911,2021,Single
3911,2024,Single
580,2021,Single
580,2024,Famiglia
9942,2021,Single
9942,2024,Coppia
5840,2021,Single
5840,2024,Famiglia
8272,2021,Single
8272,2024,Coppia
7276,2021,Single
7276,2024,Coppia
1492,2021,Single
1492,2024,Famiglia
9110,2021,Single
9110,2024,Single
5611,2021,Single
5611,2024,Coppia
62,2021,Single
62,2024,Coppia
5472,2021,Single
5472,2024,Single
3906,2021,Single
3906,2024,Famiglia
6532,2021,Single
6532,2024,Famiglia
403,2021,Single
403,2024,Coppia
333,2021,Single
333,2024,Single
2085,2021,Single
2085,2024,Single
9558,2021,Single
9558,2024,Single
165,2021,Single
165,2024,Famiglia
4380,2021,Single
4380,2024,Single
2716,2021,Single
2716,2024,Single
8924,2021,Single
8924,2024,Famiglia
7347,2021,Single
7347,2024,Famiglia
5454,2021,Single
5454,2024,Famiglia
7047,2021,Single
7047,2024,Single
1335,2021,Single
1335,2024,Coppia
8699,2021,Single
8699,2024,Coppia
1660,2021,Single
1660,2024,Coppia
3579,2021,Single
3579,2024,Coppia
754,2021,Single
754,2024,Single
6585,2021,Single
6585,2024,Famiglia
707,2021,Single
707,2024,Famiglia
3015,2021,Single
3015,2024,Coppia
8559,2021,Single
8559,2024,Single
9876,2021,Single
9876,2024,Single
9583,2021,Single
9583,2024,Single
8929,2021,Single
8929,2024,Single
9557,2021,Single
9557,2024,Famiglia
8984,2021,Single
8984,2024,Famiglia
1835,2021,Single
1835,2024,Single
2997,2021,Single
2997,2024,Single
5428,2021,Single
5428,2024,Famiglia
3880,2021,Single
3880,2024,Single
7157,2021,Single
7157,2024,Single
5082,2021,Single
5082,2024,Single
9115,2021,Single
9115,2024,Single
7245,2021,Single
7245,2024,Single
5401,2021,Single
5401,2024,Coppia
5396,2021,Single
5396,2024,Single
9428,2021,Single
9428,2024,Famiglia
2247,2021,Single
2247,2024,Single
836,2021,Single
836,2024,Single
8395,2021,Single
8395,2024,Coppia
9043,2021,Single
9043,2024,Coppia
433,2021,Single
433,2024,Single
3379,2021,Single
3379,2024,Famiglia
6818,2021,Single
6818,2024,Single
8132,2021,Single
8132,2024,Single
9622,2021,Single
9622,2024,Famiglia
6067,2021,Single
6067,2024,Coppia
1194,2021,Single
1194,2024,Famiglia
6935,2021,Single
6935,2024,Single
5462,2021,Single
5462,2024,Single
3072,2021,Single
3072,2024,Famiglia
3045,2021,Single
3045,2024,Single
3264,2021,Single
3264,2024,Famiglia
2730,2021,Single
2730,2024,Single
3434,2021,Single
3434,2024,Coppia
434,2021,Single
434,2024,Single
3273,2021,Single
3273,2024,Single
7002,2021,Single
7002,2024,Coppia
9727,2021,Single
9727,2024,Single
105,2021,Single
105,2024,Famiglia
3316,2021,Single
3316,2024,Single
1657,2021,Single
1657,2024,Single
1534,2021,Single
1534,2024,Single
4681,2021,Single
4681,2024,Famiglia
8814,2021,Single
8814,2024,Famiglia
9003,2021,Single
9003,2024,Single
6623,2021,Single
6623,2024,Single
1444,2021,Single
1444,2024,Single
215,2021,Single
215,2024,Famiglia
5357,2021,Single
5357,2024,Famiglia
9219,2021,Single
9219,2024,Famiglia
6323,2021,Single
6323,2024,Single
4990,2021,Single
4990,2024,Famiglia
1420,2021,Single
1420,2024,Coppia
9517,2021,Single
9517,2024,Coppia
8607,2021,Single
8607,2024,Famiglia
182,2021,Single
182,2024,Single
4353,2021,Single
4353,2024,Single
8701,2021,Single
8701,2024,Coppia
2447,2021,Single
2447,2024,Coppia
5322,2021,Single
5322,2024,Famiglia
8046,2021,Single
8046,2024,Single
5685,2021,Single
5685,2024,Coppia
3533,2021,Single
3533,2024,Single
8245,2021,Single
8245,2024,Famiglia
7977,2021,Single
7977,2024,Single
3699,2021,Single
3699,2024,Single
71,2021,Single
71,2024,Single
545,2021,Single
545,2024,Coppia
1205,2021,Single
1205,2024,Coppia
3079,2021,Single
3079,2024,Famiglia
9107,2021,Single
9107,2024,Coppia
9121,2021,Single
9121,2024,Coppia
9681,2021,Single
9681,2024,Single
6181,2021,Single
6181,2024,Single
8330,2021,Single
8330,2024,Coppia
4285,2021,Single
4285,2024,Single
4008,2021,Single
4008,2024,Famiglia
8714,2021,Single
8714,2024,Single
878,2021,Single
878,2024,Famiglia
8061,2021,Single
8061,2024,Famiglia
197,2021,Single
197,2024,Coppia
9747,2021,Single
9747,2024,Coppia
4011,2021,Single
4011,2024,Single
9963,2021,Single
9963,2024,Coppia
2572,2021,Single
2572,2024,Single
3754,2021,Single
3754,2024,Coppia
9248,2021,Single
9248,2024,Single
8629,2021,Single
8629,2024,Famiglia
9369,2021,Single
9369,2024,Coppia
6160,2021,Single
6160,2024,Coppia
4792,2021,Single
4792,2024,Single
5338,2021,Single
5338,2024,Coppia
3025,2021,Single
3025,2024,Famiglia
2719,2021,Single
2719,2024,Single
8656,2021,Single
8656,2024,Coppia
6917,2021,Single
6917,2024,Single
3985,2021,Single
3985,2024,Single
7309,2021,Single
7309,2024,Single
5954,2021,Single
5954,2024,Single
3845,2021,Single
3845,2024,Famiglia
2683,2021,Single
2683,2024,Coppia
4025,2021,Single
4025,2024,Coppia
8716,2021,Single
8716,2024,Single
3140,2021,Single
3140,2024,Coppia
4238,2021,Single
4238,2024,Single
219,2021,Single
219,2024,Famiglia
6619,2021,Single
6619,2024,Famiglia
9607,2021,Single
9607,2024,Famiglia
5269,2021,Single
5269,2024,Famiglia
2544,2021,Single
2544,2024,Single
2871,2021,Single
2871,2024,Coppia
1245,2021,Single
1245,2024,Single
421,2021,Single
421,2024,Single
6228,2021,Single
6228,2024,Coppia
2059,2021,Single
2059,2024,Single
8494,2021,Single
8494,2024,Famiglia
6435,2021,Single
6435,2024,Coppia
3423,2021,Single
3423,2024,Single
4511,2021,Single
4511,2024,Single
1167,2021,Single
1167,2024,Famiglia
255,2021,Single
255,2024,Single
416,2021,Single
416,2024,Famiglia
9176,2021,Single
9176,2024,Famiglia
3470,2021,Single
3470,2024,Single
3051,2021,Single
3051,2024,Single
760,2021,Single
760,2024,Coppia
1386,2021,Single
1386,2024,Single
655,2021,Single
655,2024,Famiglia
1202,2021,Single
1202,2024,Famiglia
2414,2021,Single
2414,2024,Coppia
5580,2021,Single
5580,2024,Single
5994,2021,Single
5994,2024,Single
5295,2021,Single
5295,2024,Famiglia
3056,2021,Single
3056,2024,Single
2831,2021,Single
2831,2024,Single
2971,2021,Single
2971,2024,Coppia
329,2021,Single
329,2024,Coppia
4271,2021,Single
4271,2024,Coppia
5995,2021,Single
5995,2024,Single
4393,2021,Single
4393,2024,Coppia
2064,2021,Single
2064,2024,Famiglia
8302,2021,Single
8302,2024,Coppia
9014,2021,Single
9014,2024,Famiglia
9330,2021,Single
9330,2024,Coppia
5170,2021,Single
5170,2024,Single
4430,2021,Single
4430,2024,Single
1282,2021,Single
1282,2024,Single
3382,2021,Single
3382,2024,Famiglia
2637,2021,Single
2637,2024,Single
3329,2021,Single
3329,2024,Single
6437,2021,Single
6437,2024,Single
5019,2021,Single
5019,2024,Single
7325,2021,Single
7325,2024,Coppia
3796,2021,Single
3796,2024,Coppia
2664,2021,Single
2664,2024,Coppia
8283,2021,Single
8283,2024,Famiglia
1283,2021,Single
1283,2024,Coppia
4149,2021,Single
4149,2024,Famiglia
1363,2021,Single
1363,2024,Single
1438,2021,Single
1438,2024,Famiglia
9629,2021,Single
9629,2024,Coppia
3442,2021,Single
3442,2024,Single
57,2021,Single
57,2024,Single
4598,2021,Single
4598,2024,Single
8480,2021,Single
8480,2024,Famiglia
5366,2021,Single
5366,2024,Single
1845,2021,Single
1845,2024,Single
5516,2021,Single
5516,2024,Coppia
8574,2021,Single
8574,2024,Coppia
