anno_mese,customer_id,cod_operazione,numero_operazioni
2026-03,7219,PCD,8
2026-03,7219,VER,2
2026-04,7219,PCD,9
2026-04,7219,PAP,1
2026-04,7219,VER,2
2026-01,7220,PRE,3
2026-01,7220,PCC,3
2026-01,7220,PCD,6
2026-01,7220,VER,1
2026-02,7220,PRE,2
2026-02,7220,BON,1
2026-02,7220,PCD,2
2026-03,7220,PRE,3
2026-03,7220,PCC,4
2026-03,7220,PCD,4
2026-04,7220,PRE,4
2026-04,7220,BON,1
2026-04,7220,PCC,3
2026-04,7220,PCD,3
2026-04,7220,VER,1
2026-01,7221,BON,1
2026-01,7221,PCD,4
2026-01,7221,PAP,2
2026-02,7221,PCD,4
2026-02,7221,PAP,2
2026-02,7221,VER,2
2026-03,7221,PRE,1
2026-03,7221,PCD,8
2026-03,7221,PAP,1
2026-03,7221,VER,2
2026-04,7221,PRE,1
2026-04,7221,BON,1
2026-04,7221,PCD,8
2026-04,7221,PAP,2
2026-04,7221,VER,2
2026-01,7222,PRE,1
2026-01,7222,BON,2
2026-01,7222,PCD,7
2026-01,7222,PAP,1
2026-01,7222,VER,1
2026-02,7222,PRE,2
2026-02,7222,PCD,8
2026-02,7222,PAP,1
2026-03,7222,BON,2
2026-03,7222,PCD,7
2026-03,7222,PAP,1
2026-04,7222,PRE,2
2026-04,7222,BON,2
2026-04,7222,PCD,6
2026-04,7222,PAP,1
2026-04,7222,VER,2
2026-01,7223,PRE,2
2026-01,7223,BON,1
2026-01,7223,PCD,3
2026-01,7223,VER,2
2026-02,7223,PRE,1
2026-02,7223,PCD,4
2026-02,7223,PAP,1
2026-02,7223,VER,2
2026-03,7223,PRE,2
2026-03,7223,BON,2
2026-03,7223,PCD,6
2026-03,7223,PAP,2
2026-04,7223,PRE,2
2026-04,7223,BON,1
2026-04,7223,PCD,3
2026-04,7223,PAP,1
2026-04,7223,VER,1
2026-01,7224,PRE,3
2026-01,7224,BON,2
2026-01,7224,PCD,4
2026-02,7224,PRE,3
2026-02,7224,BON,2
2026-02,7224,PCD,5
2026-02,7224,VER,2
2026-03,7224,PRE,1
2026-03,7224,PCD,6
2026-03,7224,PAP,1
2026-03,7224,VER,1
2026-04,7224,PRE,4
2026-04,7224,BON,1
2026-04,7224,PCD,6
2026-04,7224,VER,2
2026-01,7225,PCD,7
2026-01,7225,PAP,1
2026-01,7225,VER,1
2026-02,7225,PRE,1
2026-02,7225,PCD,7
2026-02,7225,PAP,1
2026-03,7225,PRE,3
2026-03,7225,BON,2
2026-03,7225,PCD,5
2026-03,7225,PAP,2
2026-03,7225,VER,1
2026-04,7225,BON,2
2026-04,7225,PCD,6
2026-01,7226,PRE,2
2026-01,7226,PCD,5
2026-01,7226,PAP,1
2026-02,7226,PRE,3
2026-02,7226,PCC,4
2026-02,7226,PCD,8
2026-02,7226,VER,1
2026-03,7226,PRE,3
2026-03,7226,BON,1
2026-03,7226,PCC,4
2026-03,7226,PCD,9
2026-04,7226,PRE,2
2026-04,7226,BON,1
2026-04,7226,PCC,1
2026-04,7226,PCD,6
2026-04,7226,PAP,1
2026-04,7226,VER,1
2026-01,7227,PRE,1
2026-01,7227,PAP,1
2026-01,7227,VER,2
2026-02,7227,PRE,3
2026-02,7227,PCD,3
2026-02,7227,PAP,2
2026-02,7227,VER,1
2026-03,7227,PRE,2
2026-03,7227,PCD,4
2026-03,7227,PAP,2
2026-03,7227,VER,2
2026-04,7227,PRE,2
2026-04,7227,PCD,7
2026-04,7227,VER,2
2026-01,7228,PRE,2
2026-01,7228,BON,1
2026-01,7228,PCD,4
2026-02,7228,PRE,2
2026-02,7228,BON,1
2026-02,7228,PCD,6
2026-02,7228,VER,2
2026-03,7228,PRE,3
2026-03,7228,PCD,7
2026-03,7228,PAP,2
2026-03,7228,VER,2
2026-04,7228,BON,1
2026-04,7228,PCD,6
2026-01,7229,BON,1
2026-01,7229,PCD,5
2026-01,7229,PAP,2
2026-01,7229,VER,1
2026-02,7229,PRE,2
2026-02,7229,BON,1
2026-02,7229,PCD,7
2026-02,7229,PAP,2
2026-02,7229,VER,2
2026-03,7229,BON,2
2026-03,7229,PCD,5
2026-03,7229,PAP,1
2026-03,7229,VER,1
2026-04,7229,BON,1
2026-04,7229,PAP,2
2026-04,7229,VER,1
2026-01,7230,PRE,3
2026-01,7230,PCD,4
2026-01,7230,VER,1
2026-02,7230,PRE,2
2026-02,7230,BON,1
2026-02,7230,PCD,6
2026-02,7230,PAP,1
2026-02,7230,VER,2
2026-03,7230,PRE,4
2026-03,7230,PCD,8
2026-03,7230,VER,2
2026-04,7230,BON,1
2026-04,7230,PCD,7
2026-01,7231,PRE,1
2026-01,7231,PCD,1
2026-01,7231,PAP,1
2026-01,7231,VER,2
2026-02,7231,PRE,3
2026-02,7231,PCD,7
2026-03,7231,PRE,2
2026-03,7231,BON,2
2026-03,7231,PCD,7
2026-03,7231,PAP,1
2026-03,7231,VER,2
2026-04,7231,BON,2
2026-04,7231,PCD,7
2026-04,7231,PAP,1
2026-04,7231,VER,2
2026-01,7232,PRE,2
2026-01,7232,PCD,3
2026-01,7232,PAP,1
2026-01,7232,VER,2
2026-02,7232,PRE,4
2026-02,7232,PCD,4
2026-03,7232,PRE,4
2026-03,7232,BON,2
2026-03,7232,PCD,6
2026-03,7232,PAP,1
2026-03,7232,VER,1
2026-04,7232,PRE,3
2026-04,7232,BON,2
2026-04,7232,PCD,4
2026-04,7232,PAP,1
2026-04,7232,VER,1
2026-01,7233,PRE,4
2026-01,7233,VER,2
2026-02,7233,PRE,3
2026-02,7233,PCD,2
2026-02,7233,VER,2
2026-03,7233,PRE,1
2026-03,7233,BON,1
2026-03,7233,PCD,3
2026-04,7233,PRE,4
2026-04,7233,PCD,7
2026-01,7234,PRE,3
2026-01,7234,BON,1
2026-01,7234,PCD,5
2026-01,7234,VER,2
2026-02,7234,PRE,3
2026-02,7234,BON,1
2026-02,7234,PCC,5
2026-02,7234,PCD,7
2026-02,7234,PAP,1
2026-03,7234,PRE,2
2026-03,7234,BON,1
2026-03,7234,PCC,2
2026-03,7234,PCD,3
2026-03,7234,PAP,1
2026-04,7234,PRE,3
2026-04,7234,PCD,6
2026-04,7234,PAP,1
2026-04,7234,VER,2
2026-01,7235,PRE,1
2026-01,7235,BON,2
2026-01,7235,PCC,10
2026-01,7235,PCD,8
2026-01,7235,PAP,2
2026-02,7235,PRE,1
2026-02,7235,PCC,8
2026-02,7235,PCD,5
2026-02,7235,PAP,1
2026-02,7235,VER,1
2026-03,7235,PCC,9
2026-03,7235,PCD,9
2026-03,7235,PAP,1
2026-03,7235,VER,1
2026-04,7235,BON,1
2026-04,7235,PCC,7
2026-04,7235,PCD,7
2026-04,7235,PAP,2
2026-04,7235,VER,1
2026-01,7236,PRE,1
2026-01,7236,BON,2
2026-01,7236,PCD,9
2026-01,7236,PAP,2
2026-02,7236,PRE,2
2026-02,7236,PCD,10
2026-02,7236,PAP,1
2026-02,7236,VER,1
2026-03,7236,PRE,1
2026-03,7236,BON,2
2026-03,7236,PCD,8
2026-03,7236,PAP,2
2026-03,7236,VER,2
2026-04,7236,PRE,1
2026-04,7236,PCD,8
2026-04,7236,PAP,2
2026-01,7237,BON,2
2026-01,7237,PCD,5
2026-01,7237,PAP,1
2026-01,7237,VER,2
2026-02,7237,PRE,3
2026-02,7237,PCD,5
2026-02,7237,PAP,2
2026-03,7237,PRE,1
2026-03,7237,PCD,6
2026-03,7237,PAP,1
2026-04,7237,PRE,2
2026-04,7237,BON,2
2026-04,7237,PCD,4
2026-04,7237,PAP,1
2026-04,7237,VER,1
2026-01,7238,PRE,2
2026-01,7238,BON,1
2026-01,7238,PCC,3
2026-01,7238,PCD,4
2026-02,7238,PRE,3
2026-02,7238,BON,2
2026-02,7238,PCC,3
2026-02,7238,PCD,10
2026-02,7238,PAP,1
2026-02,7238,VER,1
2026-03,7238,PRE,4
2026-03,7238,BON,2
2026-03,7238,PCC,6
2026-03,7238,PCD,7
2026-03,7238,VER,1
2026-04,7238,PRE,3
2026-04,7238,PCC,6
2026-04,7238,PCD,8
2026-04,7238,PAP,1
2026-01,7239,PCD,8
2026-01,7239,PAP,2
2026-01,7239,VER,1
2026-02,7239,PCD,7
2026-02,7239,PAP,2
2026-02,7239,VER,2
2026-03,7239,BON,2
2026-03,7239,PAP,1
2026-03,7239,VER,1
2026-04,7239,PRE,2
2026-04,7239,BON,1
2026-04,7239,PCD,2
2026-04,7239,PAP,1
2026-01,7240,PRE,1
2026-01,7240,PCC,5
2026-01,7240,PCD,4
2026-01,7240,PAP,1
2026-01,7240,VER,1
2026-02,7240,PRE,2
2026-02,7240,BON,2
2026-02,7240,PCC,4
2026-02,7240,PCD,8
2026-02,7240,PAP,2
2026-03,7240,PRE,1
2026-03,7240,BON,2
2026-03,7240,PCC,6
2026-03,7240,PCD,5
2026-03,7240,PAP,1
2026-03,7240,VER,1
2026-04,7240,PRE,2
2026-04,7240,BON,2
2026-04,7240,PCC,8
2026-04,7240,PCD,3
2026-04,7240,PAP,1
2026-04,7240,VER,1
2026-01,7241,PCD,3
2026-01,7241,PAP,2
2026-02,7241,PRE,2
2026-02,7241,BON,2
2026-02,7241,PCD,4
2026-02,7241,PAP,2
2026-03,7241,BON,2
2026-03,7241,PAP,2
2026-03,7241,VER,1
2026-04,7241,PRE,2
2026-04,7241,BON,2
2026-04,7241,PAP,2
2026-01,7242,PRE,3
2026-01,7242,BON,1
2026-01,7242,PCC,3
2026-01,7242,PCD,7
2026-01,7242,PAP,1
2026-01,7242,VER,1
2026-02,7242,PRE,3
2026-02,7242,PCC,9
2026-02,7242,PCD,9
2026-02,7242,PAP,1
2026-03,7242,PRE,1
2026-03,7242,BON,2
2026-03,7242,PCC,3
2026-03,7242,PCD,7
2026-03,7242,PAP,1
2026-03,7242,VER,1
2026-04,7242,PRE,1
2026-04,7242,BON,1
2026-04,7242,PCC,2
2026-04,7242,PCD,7
2026-04,7242,PAP,1
2026-04,7242,VER,2
2026-01,7243,PRE,1
2026-01,7243,BON,2
2026-01,7243,PCC,9
2026-01,7243,PCD,4
2026-01,7243,PAP,2
2026-02,7243,PRE,2
2026-02,7243,BON,2
2026-02,7243,PCC,8
2026-02,7243,PCD,3
2026-02,7243,VER,2
2026-03,7243,PCC,10
2026-03,7243,PCD,6
2026-03,7243,PAP,1
2026-03,7243,VER,2
2026-04,7243,PRE,1
2026-04,7243,BON,1
2026-04,7243,PCC,9
2026-04,7243,PCD,7
2026-04,7243,PAP,2
2026-04,7243,VER,1
2026-01,7244,PRE,3
2026-01,7244,BON,2
2026-01,7244,PCD,8
2026-01,7244,PAP,2
2026-01,7244,VER,2
2026-02,7244,PCD,7
2026-02,7244,PAP,1
2026-02,7244,VER,1
2026-03,7244,BON,1
2026-03,7244,PCD,4
2026-03,7244,PAP,2
2026-03,7244,VER,1
2026-04,7244,PCD,6
2026-04,7244,PAP,2
2026-04,7244,VER,1
2026-01,7245,PRE,4
2026-01,7245,PCD,3
2026-01,7245,PAP,1
2026-01,7245,VER,2
2026-02,7245,PRE,3
2026-02,7245,BON,1
2026-02,7245,PAP,1
2026-03,7245,PRE,1
2026-03,7245,BON,1
2026-03,7245,PCD,4
2026-03,7245,PAP,1
2026-03,7245,VER,1
2026-04,7245,PRE,2
2026-04,7245,PAP,1
2026-01,7246,PRE,2
2026-01,7246,PCD,6
2026-01,7246,PAP,2
2026-02,7246,PRE,1
2026-02,7246,BON,2
2026-02,7246,PCD,7
2026-02,7246,PAP,1
2026-02,7246,VER,1
2026-03,7246,PCD,9
2026-03,7246,PAP,1
2026-04,7246,PRE,3
2026-04,7246,BON,2
2026-04,7246,PCD,6
2026-04,7246,PAP,1
2026-04,7246,VER,2
2026-01,7247,BON,2
2026-01,7247,PCD,4
2026-01,7247,PAP,1
2026-01,7247,VER,2
2026-02,7247,PCD,2
2026-02,7247,PAP,1
2026-02,7247,VER,2
2026-03,7247,PCD,6
2026-03,7247,PAP,2
2026-03,7247,VER,2
2026-04,7247,PRE,1
2026-04,7247,PCD,5
2026-04,7247,PAP,2
2026-01,7248,PRE,3
2026-01,7248,BON,2
2026-01,7248,PCC,4
2026-01,7248,PCD,8
2026-01,7248,PAP,1
2026-02,7248,PRE,2
2026-02,7248,BON,2
2026-02,7248,PCC,8
2026-02,7248,PCD,5
2026-02,7248,PAP,1
2026-02,7248,VER,2
2026-03,7248,PRE,4
2026-03,7248,BON,2
2026-03,7248,PCD,6
2026-03,7248,PAP,1
2026-03,7248,VER,2
2026-04,7248,PRE,1
2026-04,7248,BON,1
2026-04,7248,PCD,7
2026-04,7248,PAP,1
2026-04,7248,VER,2
2026-01,7249,PCC,5
2026-01,7249,PCD,4
2026-01,7249,PAP,2
2026-01,7249,VER,1
2026-02,7249,BON,2
2026-02,7249,PCC,6
2026-02,7249,PCD,6
2026-02,7249,PAP,1
2026-02,7249,VER,1
2026-03,7249,BON,1
2026-03,7249,PCC,2
2026-03,7249,PCD,4
2026-03,7249,PAP,1
2026-03,7249,VER,2
2026-04,7249,BON,2
2026-04,7249,PCC,5
2026-04,7249,PCD,6
2026-04,7249,PAP,1
2026-04,7249,VER,2
2026-01,7250,PRE,4
2026-01,7250,BON,2
2026-01,7250,PCD,8
2026-01,7250,VER,2
2026-02,7250,PRE,3
2026-02,7250,BON,2
2026-02,7250,PCD,4
2026-02,7250,PAP,1
2026-03,7250,BON,1
2026-03,7250,PCD,3
2026-03,7250,PAP,2
2026-04,7250,PRE,2
2026-04,7250,BON,2
2026-04,7250,PCD,5
2026-01,7251,PRE,2
2026-01,7251,BON,2
2026-01,7251,PCD,5
2026-01,7251,VER,1
2026-02,7251,PRE,2
2026-02,7251,PCD,7
2026-02,7251,PAP,1
2026-02,7251,VER,2
2026-03,7251,PRE,1
2026-03,7251,BON,2
2026-03,7251,PCD,9
2026-03,7251,PAP,1
2026-03,7251,VER,2
2026-04,7251,PRE,1
2026-04,7251,BON,1
2026-04,7251,PCD,5
2026-04,7251,PAP,1
2026-04,7251,VER,1
2026-01,7252,PRE,4
2026-01,7252,BON,2
2026-01,7252,PCD,10
2026-01,7252,VER,2
2026-02,7252,PRE,3
2026-02,7252,BON,2
2026-02,7252,PCD,6
2026-02,7252,PAP,1
2026-03,7252,PRE,4
2026-03,7252,PCD,7
2026-03,7252,PAP,1
2026-03,7252,VER,1
2026-04,7252,PRE,2
2026-04,7252,PCD,7
2026-04,7252,PAP,1
2026-04,7252,VER,1
2026-01,7253,PRE,3
2026-01,7253,BON,1
2026-01,7253,PCC,2
2026-01,7253,PCD,4
2026-01,7253,VER,2
2026-02,7253,PRE,3
2026-02,7253,BON,2
2026-02,7253,PCC,3
2026-02,7253,PCD,4
2026-02,7253,VER,1
2026-03,7253,PRE,3
2026-03,7253,PCC,2
2026-03,7253,PCD,2
2026-03,7253,PAP,1
2026-03,7253,VER,1
2026-04,7253,PRE,4
2026-04,7253,PCD,1
2026-04,7253,VER,2
2026-01,7254,PRE,3
2026-01,7254,BON,2
2026-02,7254,PRE,3
2026-02,7254,BON,1
2026-02,7254,PCD,5
2026-02,7254,PAP,1
2026-03,7254,PRE,1
2026-03,7254,PCD,6
2026-03,7254,PAP,1
2026-03,7254,VER,1
2026-04,7254,PRE,3
2026-04,7254,BON,1
2026-04,7254,PCD,10
2026-04,7254,PAP,1
2026-04,7254,VER,2
2026-01,7255,PRE,1
2026-01,7255,PCD,2
2026-01,7255,VER,1
2026-02,7255,PRE,1
2026-02,7255,PCD,3
2026-02,7255,PAP,2
2026-02,7255,VER,2
2026-03,7255,PRE,2
2026-03,7255,BON,2
2026-03,7255,PCD,5
2026-03,7255,PAP,1
2026-03,7255,VER,2
2026-04,7255,PRE,1
2026-04,7255,PCD,6
2026-04,7255,PAP,2
2026-04,7255,VER,2
2026-01,7256,PRE,1
2026-01,7256,PCD,3
2026-01,7256,VER,1
2026-02,7256,PRE,4
2026-02,7256,PCD,2
2026-02,7256,VER,1
2026-03,7256,PRE,1
2026-03,7256,BON,1
2026-03,7256,PCD,2
2026-03,7256,PAP,1
2026-03,7256,VER,2
2026-04,7256,PRE,3
2026-04,7256,BON,2
2026-04,7256,PCD,4
2026-04,7256,PAP,1
2026-04,7256,VER,1
2026-01,7257,PRE,2
2026-01,7257,BON,1
2026-01,7257,PCC,6
2026-01,7257,PCD,5
2026-01,7257,PAP,1
2026-02,7257,PRE,3
2026-02,7257,BON,1
2026-02,7257,PCC,8
2026-02,7257,PCD,9
2026-02,7257,PAP,1
2026-03,7257,PRE,2
2026-03,7257,BON,2
2026-03,7257,PCC,8
2026-03,7257,PCD,6
2026-03,7257,PAP,1
2026-03,7257,VER,2
2026-04,7257,PRE,4
2026-04,7257,BON,2
2026-04,7257,PCC,7
2026-04,7257,PCD,5
2026-04,7257,VER,1
2026-01,7258,PRE,2
2026-01,7258,BON,2
2026-01,7258,PCC,5
2026-01,7258,PCD,10
2026-01,7258,PAP,1
2026-01,7258,VER,1
2026-02,7258,PCC,7
2026-02,7258,PCD,7
2026-02,7258,PAP,1
2026-02,7258,VER,1
2026-03,7258,BON,2
2026-03,7258,PCC,2
2026-03,7258,PCD,9
2026-03,7258,PAP,1
2026-03,7258,VER,2
2026-04,7258,PRE,1
2026-04,7258,PCC,5
2026-04,7258,PCD,9
2026-04,7258,PAP,1
2026-04,7258,VER,1
2026-01,7259,PRE,1
2026-01,7259,BON,1
2026-01,7259,PCD,3
2026-01,7259,VER,2
2026-02,7259,PRE,2
2026-02,7259,PCD,7
2026-02,7259,VER,1
2026-03,7259,PRE,1
2026-03,7259,BON,2
2026-03,7259,PCD,7
2026-03,7259,PAP,1
2026-03,7259,VER,2
2026-04,7259,PRE,3
2026-04,7259,BON,2
2026-04,7259,PCD,4
2026-04,7259,PAP,2
2026-04,7259,VER,2
2026-01,7260,PRE,3
2026-01,7260,BON,2
2026-01,7260,PCC,3
2026-01,7260,PCD,2
2026-01,7260,PAP,1
2026-01,7260,VER,1
2026-02,7260,BON,2
2026-02,7260,PCC,2
2026-03,7260,PRE,4
2026-03,7260,BON,1
2026-03,7260,PCC,9
2026-03,7260,PCD,5
2026-03,7260,PAP,1
2026-04,7260,PRE,2
2026-04,7260,BON,2
2026-04,7260,PCC,5
2026-04,7260,PAP,1
2026-01,7261,PRE,1
2026-01,7261,BON,1
2026-01,7261,PCD,9
2026-01,7261,PAP,1
2026-02,7261,PRE,1
2026-02,7261,BON,2
2026-02,7261,PCD,6
2026-02,7261,PAP,2
2026-02,7261,VER,2
2026-03,7261,PRE,2
2026-03,7261,PCD,3
2026-03,7261,PAP,1
2026-04,7261,PRE,4
2026-04,7261,BON,1
2026-04,7261,PCD,6
2026-04,7261,PAP,1
2026-04,7261,VER,2
2026-01,7262,PCD,4
2026-01,7262,PAP,1
2026-01,7262,VER,1
2026-02,7262,PRE,2
2026-02,7262,BON,2
2026-02,7262,PCD,7
2026-02,7262,PAP,1
2026-02,7262,VER,2
2026-03,7262,PRE,2
2026-03,7262,PCD,5
2026-03,7262,VER,2
2026-04,7262,PRE,1
2026-04,7262,PCD,7
2026-04,7262,PAP,2
2026-04,7262,VER,1
2026-01,7263,PRE,4
2026-01,7263,BON,2
2026-01,7263,PCD,7
2026-01,7263,PAP,1
2026-02,7263,PCD,8
2026-02,7263,PAP,1
2026-02,7263,VER,2
2026-03,7263,PRE,1
2026-03,7263,BON,2
2026-03,7263,PCD,3
2026-03,7263,PAP,1
2026-03,7263,VER,2
2026-04,7263,PRE,2
2026-04,7263,PCD,6
2026-04,7263,PAP,1
2026-01,7264,BON,2
2026-01,7264,PCC,5
2026-01,7264,PCD,8
2026-01,7264,PAP,1
2026-01,7264,VER,1
2026-02,7264,PRE,1
2026-02,7264,BON,1
2026-02,7264,PCC,10
2026-02,7264,PCD,10
2026-02,7264,PAP,2
2026-03,7264,PRE,1
2026-03,7264,BON,2
2026-03,7264,PCC,8
2026-03,7264,PAP,2
2026-03,7264,VER,1
2026-04,7264,PCC,8
2026-04,7264,PCD,1
2026-04,7264,PAP,2
2026-04,7264,VER,1
2026-01,7265,BON,2
2026-01,7265,PCD,8
2026-01,7265,PAP,1
2026-01,7265,VER,2
2026-02,7265,PRE,1
2026-02,7265,BON,2
2026-02,7265,PCD,8
2026-02,7265,PAP,1
2026-03,7265,PCD,8
2026-03,7265,PAP,2
2026-04,7265,PRE,2
2026-04,7265,BON,1
2026-04,7265,PCD,3
2026-04,7265,PAP,1
2026-04,7265,VER,1
2026-01,7266,PRE,4
2026-01,7266,PCD,5
2026-01,7266,PAP,2
2026-01,7266,VER,2
2026-02,7266,PRE,2
2026-02,7266,BON,2
2026-02,7266,PCD,4
2026-02,7266,PAP,1
2026-02,7266,VER,2
2026-03,7266,PRE,4
2026-03,7266,PCD,5
2026-03,7266,PAP,2
2026-03,7266,VER,1
2026-04,7266,PRE,3
2026-04,7266,BON,1
2026-04,7266,PCD,5
2026-04,7266,VER,1
2026-01,7267,PRE,4
2026-01,7267,BON,1
2026-01,7267,PCD,3
2026-01,7267,PAP,1
2026-01,7267,VER,1
2026-02,7267,PRE,2
2026-02,7267,PCD,5
2026-03,7267,PRE,4
2026-03,7267,PCD,7
2026-03,7267,PAP,1
2026-03,7267,VER,1
2026-04,7267,PRE,3
2026-04,7267,PCC,1
2026-04,7267,PCD,1
2026-04,7267,VER,2
2026-01,7268,PRE,4
2026-01,7268,BON,1
2026-01,7268,PCC,2
2026-01,7268,PCD,8
2026-01,7268,VER,2
2026-02,7268,PRE,4
2026-02,7268,PCC,5
2026-02,7268,PCD,6
2026-02,7268,PAP,2
2026-03,7268,PRE,1
2026-03,7268,BON,2
2026-03,7268,PCC,2
2026-03,7268,PCD,6
2026-03,7268,VER,2
2026-04,7268,PRE,3
2026-04,7268,BON,2
2026-04,7268,PCC,4
2026-04,7268,PCD,8
2026-01,7269,PCD,6
2026-01,7269,PAP,1
2026-01,7269,VER,1
2026-02,7269,PCD,6
2026-02,7269,PAP,1
2026-02,7269,VER,2
2026-03,7269,BON,1
2026-03,7269,PCD,5
2026-03,7269,PAP,2
2026-04,7269,PRE,2
2026-04,7269,PCD,8
2026-04,7269,PAP,2
2026-01,7270,PRE,2
2026-01,7270,BON,1
2026-01,7270,PCD,3
2026-01,7270,VER,2
2026-02,7270,PRE,1
2026-02,7270,PCD,7
2026-03,7270,PRE,4
2026-03,7270,PCD,6
2026-03,7270,PAP,1
2026-03,7270,VER,2
2026-04,7270,PRE,3
2026-04,7270,BON,1
2026-04,7270,PCD,7
2026-04,7270,PAP,1
2026-04,7270,VER,2
2026-01,7271,PCD,6
2026-01,7271,PAP,1
2026-01,7271,VER,1
2026-02,7271,PRE,1
2026-02,7271,BON,2
2026-02,7271,PCD,7
2026-02,7271,PAP,1
2026-03,7271,PRE,2
2026-03,7271,BON,2
2026-03,7271,PCD,8
2026-03,7271,PAP,1
2026-03,7271,VER,1
2026-04,7271,PRE,1
2026-04,7271,BON,2
2026-04,7271,PCD,7
2026-04,7271,PAP,2
2026-04,7271,VER,2
2026-01,7272,PRE,1
2026-01,7272,PCD,8
2026-01,7272,PAP,1
2026-01,7272,VER,1
2026-02,7272,BON,2
2026-02,7272,PCD,6
2026-02,7272,PAP,2
2026-03,7272,BON,2
2026-03,7272,PCD,1
2026-03,7272,PAP,1
2026-03,7272,VER,1
2026-04,7272,BON,2
2026-04,7272,PCD,5
2026-04,7272,PAP,1
2026-04,7272,VER,2
2026-01,7273,PRE,2
2026-01,7273,BON,1
2026-01,7273,PCC,5
2026-01,7273,PCD,6
2026-01,7273,VER,2
2026-02,7273,PRE,2
2026-02,7273,BON,2
2026-02,7273,PCC,4
2026-02,7273,PCD,7
2026-02,7273,PAP,1
2026-02,7273,VER,1
2026-03,7273,PRE,3
2026-03,7273,BON,2
2026-03,7273,PCC,7
2026-03,7273,PCD,6
2026-03,7273,PAP,1
2026-03,7273,VER,2
2026-04,7273,PRE,1
2026-04,7273,PCC,4
2026-04,7273,PCD,7
2026-04,7273,VER,1
2026-01,7274,PCC,10
2026-01,7274,PCD,2
2026-01,7274,PAP,1
2026-01,7274,VER,1
2026-02,7274,PRE,1
2026-02,7274,BON,1
2026-02,7274,PCC,8
2026-02,7274,PCD,6
2026-02,7274,PAP,2
2026-02,7274,VER,1
2026-03,7274,PRE,1
2026-03,7274,BON,1
2026-03,7274,PCC,9
2026-03,7274,PCD,1
2026-03,7274,PAP,2
2026-03,7274,VER,2
2026-04,7274,BON,1
2026-04,7274,PCC,7
2026-04,7274,PAP,2
2026-01,7275,PRE,3
2026-01,7275,BON,2
2026-01,7275,PCC,1
2026-01,7275,PCD,4
2026-01,7275,VER,1
2026-02,7275,PRE,4
2026-02,7275,BON,1
2026-02,7275,PCC,4
2026-02,7275,PCD,6
2026-02,7275,VER,2
2026-03,7275,PRE,4
2026-03,7275,BON,1
2026-03,7275,PCC,5
2026-03,7275,PCD,5
2026-03,7275,VER,2
2026-04,7275,PRE,4
2026-04,7275,PCD,4
2026-01,7276,PRE,2
2026-01,7276,BON,1
2026-01,7276,PCD,8
2026-01,7276,PAP,2
2026-01,7276,VER,1
2026-02,7276,PRE,1
2026-02,7276,BON,1
2026-02,7276,PCD,7
2026-02,7276,PAP,2
2026-02,7276,VER,2
2026-03,7276,PRE,2
2026-03,7276,BON,1
2026-03,7276,PCD,7
2026-03,7276,PAP,1
2026-03,7276,VER,1
2026-04,7276,PRE,1
2026-04,7276,BON,1
2026-04,7276,PCD,7
2026-04,7276,VER,1
2026-01,7277,PCD,5
2026-01,7277,PAP,1
2026-01,7277,VER,1
2026-02,7277,PRE,3
2026-02,7277,BON,1
2026-02,7277,PCD,10
2026-02,7277,PAP,2
2026-02,7277,VER,2
2026-03,7277,PRE,1
2026-03,7277,BON,2
2026-03,7277,PCD,10
2026-03,7277,PAP,2
2026-03,7277,VER,2
2026-04,7277,PRE,3
2026-04,7277,BON,2
2026-04,7277,PCD,9
2026-04,7277,VER,2
2026-01,7278,PRE,1
2026-01,7278,BON,1
2026-01,7278,PCD,8
2026-01,7278,PAP,2
2026-01,7278,VER,2
2026-02,7278,PRE,2
2026-02,7278,BON,1
2026-02,7278,PCD,5
2026-02,7278,PAP,1
2026-02,7278,VER,1
2026-03,7278,BON,1
2026-03,7278,PCD,5
2026-03,7278,PAP,2
2026-03,7278,VER,2
2026-04,7278,PRE,3
2026-04,7278,BON,2
2026-04,7278,PCD,10
2026-04,7278,PAP,1
2026-04,7278,VER,2
2026-01,7279,PRE,3
2026-01,7279,PCD,1
2026-01,7279,PAP,1
2026-01,7279,VER,2
2026-02,7279,PRE,3
2026-02,7279,PCD,6
2026-02,7279,PAP,1
2026-03,7279,PRE,4
2026-03,7279,BON,2
2026-03,7279,PCD,5
2026-03,7279,VER,2
2026-04,7279,PRE,3
2026-04,7279,BON,2
2026-04,7279,PCD,10
2026-04,7279,PAP,1
2026-01,7280,PRE,3
2026-01,7280,BON,2
2026-01,7280,PCD,3
2026-01,7280,VER,2
2026-02,7280,PRE,4
2026-02,7280,BON,2
2026-02,7280,PCD,3
2026-03,7280,PRE,1
2026-03,7280,PCD,2
2026-03,7280,PAP,1
2026-03,7280,VER,2
2026-04,7280,PRE,4
2026-04,7280,PCD,1
2026-04,7280,VER,2
2026-01,7281,PRE,1
2026-01,7281,PCD,9
2026-01,7281,PAP,1
2026-01,7281,VER,2
2026-02,7281,PRE,2
2026-02,7281,BON,2
2026-02,7281,PCD,9
2026-02,7281,PAP,1
2026-03,7281,BON,1
2026-03,7281,PCD,8
2026-03,7281,PAP,1
2026-03,7281,VER,1
2026-04,7281,PRE,1
2026-04,7281,PCD,9
2026-04,7281,PAP,1
2026-04,7281,VER,1
2026-01,7282,PRE,1
2026-01,7282,BON,1
2026-01,7282,PCD,5
